id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
597ojeWo3Hs5K1cOmRpaDQ==,2019-02-06,,,Villa Urquiza,34.0,30.0,9500.0,Departamento - Villa Urquiza,Departamento,Alquiler
IaxlPte+UZ9PnGv5NHP7OQ==,2019-02-06,-34.5810260271,-58.4383111582,Palermo,58.0,58.0,22000.0,2 amb amoblado con patio  en Palermo Hollywood,PH,Alquiler
h+1Cf5836iCUhMrSAQ3Pbw==,2019-02-06,-34.603485,-58.433477,Villa Crespo,42.0,36.0,10000.0,PH DE 2 AMBIENTES PRIMER PISO POR ESCALERA CON PATIO,PH,Alquiler
XD77p+X0vbOP95qE+LfWpg==,2019-02-06,-34.6273372994,-58.4625041477,Flores,49.0,43.0,12900.0,2 AMB C/ BALCÓN Y AMENITIES EN PLAZA FLORES,Departamento,Alquiler
Wx3aT8NbEWR7rOeu2sf3cA==,2019-02-06,-34.6377676,-58.4665572,Flores,56.0,50.0,9500.0,Alquiler 2 Amb Con Balcon Flores,Departamento,Alquiler
oomiFuI8z71IsAaKXO881w==,2019-02-06,-34.5515144,-58.4658718,Nuñez,61.0,57.0,16000.0,Departamento - Nuñez,Departamento,Alquiler
w62PDIvyBTYzBzCfv5FVrA==,2019-02-06,-34.5388528,-58.4664106,Nuñez,50.0,42.0,16500.0,Hermoso alquiler 2amb en Torre de Categoría c/balcón!!,Departamento,Alquiler
ZPUOPLsCd5HiTmeCphTOFA==,2019-02-06,-34.611094,-58.422817,Almagro,40.0,40.0,14500.0,Lezica 4002 10 B,Departamento,Alquiler
YsZ8Ga3RoYind+WiY1xJMQ==,2019-02-06,-34.6215308,-58.4237151,Almagro,47.0,45.0,15000.0,Departamento 2 amb c/AMENITIES. Exc. Accesibilidad. Muy Luminoso,Departamento,Alquiler
RNNESdzyg/qjFV2XNHSmMQ==,2019-02-06,-34.59891098,-58.41412197,Almagro,57.0,50.0,18000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
dbhsEdtEDFtURvBg2W4t5w==,2019-02-06,-34.6129237,-58.4189642,Almagro,35.0,35.0,10500.0,Colombres esq. Don Bosco: 2 ambientes a nuevo en alquiler,Departamento,Alquiler
2uOO7zds0JqVi/wMpxqvmA==,2019-02-06,-34.5805322,-58.4400829,Palermo,43.0,40.0,18000.0,Departamento en Venta en Palermo Hollywood,Departamento,Alquiler
OofMdkem93uALJeBPRAFgQ==,2019-02-06,-34.6257018,-58.4164663,Palermo,52.0,52.0,30000.0,DEPARTAMENTO 2 AMBIENTES. PALERMO,Departamento,Alquiler
z7HQqSmcXZWoCxACdK33KA==,2019-02-06,-34.5815693,-58.4232193,Palermo,49.0,44.0,14000.0,ALQUILER 2 AMB CON BALCÓN - CERCA DE PLAZA ITALIA,Departamento,Alquiler
hE9mD4iAE6P1OF3TkMcbJQ==,2019-02-06,-34.5855788,-58.423158,Palermo,48.0,45.0,25000.0,"Excelente depto, piso alto. Cochera fija y Baulera. Torre categ con amenities y Vig. 24 hs",Departamento,Alquiler
4MkYkzDvChjpujMdIOVjyg==,2019-02-06,-34.588744,-58.414204,Palermo,35.0,35.0,13000.0,Departamento - Palermo,Departamento,Alquiler
bYzBJdfp/eVFylPnzbQj7A==,2019-02-06,-34.5941723778,-58.4196854228,Palermo,49.0,42.0,14000.0,"Palermo, Depto. 2 Amb. Piso 3º, 49 mt2. Frente, Honduras y Medrano $ 14.000 Exp. $ 2.800",Departamento,Alquiler
lFsjtTGUFTEGquvHkbJ3dg==,2019-02-06,-34.5821633,-58.4227584,Palermo,46.0,38.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
IasP/g54X/DzUWOAAgL5jQ==,2019-02-06,-34.5946185,-58.4164489,Palermo,47.0,47.0,14000.0,Departamento de 2 ambientes en alquiler en Palermo,Departamento,Alquiler
+gTtSMfqI6vE5c8oQw9Gpw==,2019-02-06,-34.5815693,-58.4232193,Palermo,49.0,44.0,14000.0,ALQUILER 2 AMB CON BALCÓN - CERCA DE PLAZA ITALIA,Departamento,Alquiler
Cxm0YUpoG45VnqJ6MgsTfQ==,2019-02-06,-34.5557757389,-58.4550878034,Belgrano,51.0,45.0,21000.0,ALQUILER 2 AMBIENTES CON BALCON EN BELGRANO,Departamento,Alquiler
w51ghLpzM50BuTLw/MC1jQ==,2019-02-06,-34.566689391,-58.4641001963,Belgrano,40.0,36.0,12000.0,Freire y Juramento (Belgrano R) - 2 amb con balcón - excelente zona - 40 m2 - luminoso - *CONSULTE*,Departamento,Alquiler
qbSfcv5WR6Jgqlj5Slpncg==,2019-02-06,-34.5668194907,-58.4540640545,Belgrano,42.0,39.0,13000.0,Departamento - Belgrano,Departamento,Alquiler
Ga9DGfkXJM224KMNi7Ynnw==,2019-02-06,,,Recoleta,50.0,38.0,25800.0,2 AMB  SUPER LUMINOSO EN PLENO RECOLETA,Departamento,Alquiler
2bj035P6WKRKFwXSKBrjSQ==,2019-02-06,-34.589533,-58.4015455,Recoleta,37.0,37.0,12500.0,Departamento French y Laprida - Recoleta,Departamento,Alquiler
go3nNaoRmIYvFoK49F/jZg==,2019-02-06,-34.58725,-58.387353,Recoleta,30.0,30.0,12900.0,Departamento en Alquiler,Departamento,Alquiler
tDVND6QvHQm9g12BUAdpBw==,2019-02-06,-34.5907169,-58.4019257,Recoleta,30.0,30.0,11000.0,Departamento en Anchorena al 1700 - Recoleta,Departamento,Alquiler
JkCZiZVmgM6wR8SwnQeHqw==,2019-02-06,-34.5908308,-58.4009521,Recoleta,33.0,33.0,12000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
QegfTnTIe0qt4NRNZuLh8Q==,2019-02-06,-34.622451,-58.4455894,Caballito,50.0,40.0,11500.0,Alquilo departamento 2amb excelente ubicación APTO PROFESIONAL,Departamento,Alquiler
CdEX2IfVYrwjZUjIv56Tow==,2019-02-06,-34.622829,-58.431642,Caballito,58.0,48.0,16000.0,Excelente semipiso de 2 ambientes con balcón - Caballito,Departamento,Alquiler
I2dpkO3QYgmloapYZ2K4ig==,2019-02-06,-34.59704,-58.43495,Villa Crespo,40.0,40.0,13000.0,Alquiler 2 Amb Villa Crespo Loyola y Malabia Excel,Departamento,Alquiler
LStJ4Cjyekdyf7fiAaa95w==,2019-02-06,-34.5934585,-58.4444229,Villa Crespo,41.0,38.0,12500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
EJeOxpds3tBYhFSQgJPITA==,2019-02-06,,,Villa Urquiza,41.0,36.0,16000.0,Departamento en alquiler 2 amb con cochera en V. Urquiza,Departamento,Alquiler
6rIiOrP5i9Fcen0WaG1rCw==,2019-02-06,-34.5518272,-58.4634697,Nuñez,86.0,80.0,18000.0,PH en Guayra y Cuba - Nuñez,PH,Alquiler
GlBU9uSBbLR4UQsf8nbeHw==,2019-02-06,-34.63134384,-58.46266937,Flores,95.0,84.0,18000.0,Juan Bautista Alberdi  2400 4°  - $ 18.000 - Departamento Alquiler,Departamento,Alquiler
5xN9t7Xxs8d3dn0xFAOuTw==,2019-02-06,-34.5545485,-58.4673114,Nuñez,68.0,56.0,25000.0,Departamento 3 ambientes - Nuñez - Alquiler,Departamento,Alquiler
yf8+k03QJgEEG5edINHRMg==,2019-02-06,-34.5698,-58.431,Palermo,93.0,87.0,36000.0,Departamento - Las Cañitas,Departamento,Alquiler
MIJ0ip543ZZqlIZGI8o21w==,2019-02-06,-34.5931207,-58.4164019,Palermo,62.0,56.0,18000.0,Departamento Bulnes al 1500 - Palermo,Departamento,Alquiler
lTw288g5ylHfcJN2qU/U0A==,2019-02-06,-34.5808421695,-58.4162605596,Palermo,78.0,78.0,21500.0,República de la India 2700 - Palermo - Capital Federal,Departamento,Alquiler
MDeYybVsDqMBIWe9N3cX3Q==,2019-02-06,-34.574864,-58.437557,Palermo,70.0,70.0,28000.0,Hermoso semipiso de tres ambientes con cochera.,Departamento,Alquiler
0dMmNE4p9nYyhYs7P0V8uw==,2019-02-06,-34.5774986,-58.4141896,Palermo,80.0,75.0,23600.0,HERMOSO 3 AMB - FRENTE AL ZOO!!!,Departamento,Alquiler
rpX6yAjhQVywEUbVbYkw6g==,2019-02-06,-34.572549816,-58.4402679571,Belgrano,62.0,62.0,20000.0,Impecable tres ambientes con cochera en alquiler - Belgrano,Departamento,Alquiler
mU6JEcA42QsyC7Bp5oSIJA==,2019-02-06,-34.5684801,-58.448195,Belgrano,94.0,70.0,32000.0,"3 amb en Belgrano con gran bcon terraza, vista divina y abierta a la ciudad",Departamento,Alquiler
7A+jF2Pb/4aGLoeab/Jm6g==,2019-02-06,-34.5670378,-58.4472023,Belgrano,80.0,76.0,25000.0,Arcos 1300 - Excelente 3 ambientes super luminoso!!,Departamento,Alquiler
UCBXv7TRn8HpC+qoCwzrCQ==,2019-02-06,-34.5666108,-58.44935,Belgrano,94.0,55.0,25000.0,EXCELENTE TORRE 2 DORM. c/COCHERA FIJA y SEGURIDAD 24hs,Departamento,Alquiler
Y44VyLQLxYG+c5f/TNmguw==,2019-02-06,-34.554774,-58.456364,Belgrano,97.0,97.0,38000.0,"Alquiler 3 Ambientes amoblado, c/coch. Belgrano!",Departamento,Alquiler
QqFj/Bi2qzQssVveR1YSsQ==,2019-02-06,-34.5704966,-58.4491888,Belgrano,50.0,50.0,17000.0,Amenabar y Cespedes 3 ambientes piso alto Vista abierta,Departamento,Alquiler
K9/IlOrSKaPwqtIX8BSrQQ==,2019-02-06,-34.588003,-58.401594,Recoleta,83.0,77.0,45000.0,ALQUILER DEPTO 3 AMB AMOBLADO COCHERA Y AMENITIES,Departamento,Alquiler
+TE6Xs8iiJ9HCQH8Gl7cLA==,2019-02-06,-34.5939963,-58.3923829,Recoleta,120.0,120.0,34000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
QscZc8RjttegTeLQRiYjVg==,2019-02-06,-34.6222281264,-58.4276868693,Caballito,63.0,60.0,18000.0,Departamento de 3 amb. con balcón - Caballito,Departamento,Alquiler
OnLp5cHSyD1iCyra7MYk1A==,2019-02-06,-34.594565,-58.396471,Barrio Norte,65.0,65.0,18000.0,Depto 3 amb en Alquiler sin Expensas Barrio Norte,Departamento,Alquiler
+AL0Z1BwSVizLziQAFN7XQ==,2019-02-06,-34.5957447,-58.4097622,Barrio Norte,53.0,51.0,21000.0,Aguero 1200 :: En Alquiler Hermoso departamento 3 ambientes con cochera Fija y baulera,Departamento,Alquiler
pDGilwMH7wMEG+TZdQv+qw==,2019-02-06,-34.5835376,-58.4053183,Barrio Norte,75.0,75.0,20000.0,Para consultorio u oficina se alquila 3 amb. sobre Av. Las Heras. Recoleta.,Departamento,Alquiler
dKrVCi7toLtzBJEHDbBFRg==,2019-02-06,-34.59312,-58.44594,Villa Crespo,58.0,54.0,17000.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
RK+JrqW2P3p1Kw02L+SfZw==,2019-02-06,-34.5711249,-58.485769,Villa Urquiza,55.0,51.0,20000.0,Pacheco y Cullen (Villa Urquiza) - 3 ambientes con Cochera Fija - Muy bueno! *CONSULTE*,Departamento,Alquiler
M3d71liFuxUwHAYLWh1blw==,2019-02-06,-34.5906679,-58.4196587,Palermo,200.0,120.0,50000.0,"Soler y Medrano- PH 4 amb, terraza, patio, reciclado a nuevo-Alquiler - PH Palermo",PH,Alquiler
YrIBrxlQd1M+af4FchDfNg==,2019-02-06,-34.5427503,-58.4601452,Nuñez,135.0,127.0,60000.0,ALQUILER - 4 AMBIENTES C/DEP. Y COCH. - NUÑEZ,Departamento,Alquiler
roN68yXMxgA7R0hu1uQIWw==,2019-02-06,-34.584929,-58.4130474,Palermo,100.0,100.0,24000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
LIRHGJA3RTAi9hOjyRAfrQ==,2019-02-06,-34.586413,-58.418373,Palermo,126.0,104.0,38000.0,Bellisimo 4 ambientes y escritorio. Duplex.,Departamento,Alquiler
8W1vStJiZkQ3cJ7OFeevkg==,2019-02-06,-34.59316,-58.42851,Palermo,110.0,100.0,26500.0,Departamento de 4 ambientes en Alquiler en Palermo,Departamento,Alquiler
J3lXjfpMRSRYFyFxl5OJbg==,2019-02-06,-34.586413,-58.418373,Palermo,126.0,104.0,43000.0,Bellisimo 4 ambientes y escritorio. Cochera.,Departamento,Alquiler
R+8B1wUs77AbKtXhqsVPQA==,2019-02-06,-34.584929,-58.4130474,Palermo,100.0,100.0,24000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
lbT82eJWg8VMkM2ZAZwqsQ==,2019-02-06,-34.586311,-58.411183,Palermo,92.0,92.0,29000.0,Alquiler Depto 4 amb+Patio. Palermo. Alto Palermo.,Departamento,Alquiler
U0eJKouKbU/uyikXIQZLNA==,2019-02-06,-34.5679517,-58.4650545,Belgrano,119.0,93.0,35000.0,"Semipiso de 3 dormitorios con dep. cochera fija, y balcón terraza en alquiler en  Belgrano",Departamento,Alquiler
HAyrNh5wrosolrT4jhm2bQ==,2019-02-06,-34.6270285,-58.4438217,Caballito,187.0,173.0,45000.0,EDIFICIO DOBLE FRENTE DE CATEGORÍA 4 Ambientes con Dependencia y Cochera cubierta - Caballito,Departamento,Alquiler
/Vl4TzGJQe8k99/BOuOqbg==,2019-02-06,-34.5952452,-58.3799575,Barrio Norte,120.0,120.0,29000.0,Santa Fe 900 AMOBLADO,Departamento,Alquiler
RE7VQckITNhMVv9Xuzr/Pw==,2019-02-06,-34.5900257,-58.4357113,Palermo,200.0,150.0,38000.0,Casa - Palermo Soho,Casa,Alquiler
C/KPIjMtoocq/oL5tuc/RA==,2019-02-06,-34.5900257,-58.4357113,Palermo,170.0,120.0,38000.0,Casa - Palermo Soho,Local comercial,Alquiler
h8I3+jffjb3mY0IobD7ZlA==,2019-02-06,-34.5900257,-58.4357113,Palermo,200.0,150.0,38000.0,Casa - Palermo Soho,Local comercial,Alquiler
NsCIDw5mZrLeGx49DrAqkA==,2019-05-20,-34.649948,-58.457149,Flores,36.0,35.0,11500.0,ALQUILER LOCAL EN  FLORES,Local comercial,Alquiler
BkJBB9+1c3p2sKNyozlbrA==,2019-05-20,-34.6118639,-58.4216284,Almagro,180.0,180.0,35000.0,180 m2 1er. Piso Av. Rivadavia al 3900,Local comercial,Alquiler
dqmC2weCbnvFLhTZVtNgBQ==,2019-05-20,-34.5616793,-58.4599361,Belgrano,40.0,40.0,15000.0,Local a la calle en alquiler- Belgrano,Local comercial,Alquiler
Ig+U5bQdyfU14l+/NpR78Q==,2019-05-20,-34.594711,-58.3919514,Recoleta,70.0,70.0,50000.0,Local en Recoleta,Local comercial,Alquiler
qi9vgQVzOtBcIMI8TS3pGg==,2019-05-20,-34.6006646,-58.4460414,Villa Crespo,84.0,84.0,25000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
k1fsw4baSD/tS7hUdERFNw==,2019-05-20,-34.551556717,-58.4662024153,Nuñez,44.0,41.0,15000.0,"Amplio c/ Pileta, solarium, parrilla y laundry en 15, vista al rio -Cabildo 3400",Departamento,Alquiler
GZhANEwvh9N/y39BlPyxYg==,2019-05-20,-34.5758171,-58.4209959,Palermo,40.0,38.0,16500.0,Departamento - Palermo Nuevo,Departamento,Alquiler
tpb6ZdaDOem+gvniaPUL6A==,2019-05-20,-34.58818,-58.439372,Palermo,35.0,30.0,15000.0,Palermo Hollywood Alquiler Monoambiente a estrenar,Departamento,Alquiler
hb3oQjxppw+0iCKAHf5NlA==,2019-05-20,-34.58818,-58.439372,Palermo,35.0,30.0,15000.0,Palermo Hollywood Alquiler Monoambiente a estrenar,Departamento,Alquiler
87QbQ8Az5Q2U+b2tuKIj6Q==,2019-05-20,-34.58818,-58.439372,Palermo,35.0,30.0,15000.0,Palermo Hollywood Alquiler Monoambiente a estrenar,Departamento,Alquiler
U+8a2WbKrayOD+I4/ZDFug==,2019-05-20,-34.5953025,-58.4405509,Villa Crespo,34.0,29.0,14000.0,Departamento - Villa Crespo,Departamento,Alquiler
eEkCumBwl+HgWYLrMHn/2A==,2019-05-20,-34.6114447,-58.4209936,Almagro,45.0,45.0,47000.0,Local - Almagro,Local comercial,Alquiler
sULJh5rnn+kdWgZ4jPGYag==,2019-05-20,-34.6210291,-58.4173609,Almagro,52.0,47.0,28000.0,Departamento - Almagro,Departamento,Alquiler
o400eDQblM/wRe4SSZlx4Q==,2019-05-20,-34.6079757,-58.4145302,Almagro,43.0,43.0,11500.0,"Departamento 43m² 2 ambientes en Av. Díaz Vélez al 3300, Almagro, Capital Federal, Almagro, por $ 11.500",Departamento,Alquiler
VtTLB2CPT/fk/6V4l3pt2A==,2019-05-20,-34.613403,-58.424732,Almagro,40.0,37.0,13000.0,2 AMB LUMINOSO APTO PROF,Departamento,Alquiler
tgeeIHLLKgt3J2AqatiIaQ==,2019-05-20,-34.578734,-58.409435,Palermo,29.0,29.0,13000.0,Alquiler Dpto 2 ambientes JF Segui 3600 Palermo chico,Departamento,Alquiler
XGAw3Djx5ePkIWeiFXz8qg==,2019-05-20,-34.591239,-58.423544,Palermo,40.0,40.0,12000.0,Dpto 2 ambientes Exc zona Palermo  Apto profesiona,Departamento,Alquiler
7nK5e+UUbAOA1RuEXZvoPg==,2019-05-20,-34.5890827,-58.419614,Palermo,43.0,40.0,21000.0,Duplex amoblado en Palermo,Departamento,Alquiler
T+c1o2tQZLBu/E510HHwMg==,2019-05-20,-34.5592675,-58.4459205,Belgrano,56.0,50.0,28000.0,Departamento - Belgrano,Departamento,Alquiler
GwQjmIfB7GzraP9QDzzV5g==,2019-05-20,-34.5779903,-58.4292651,Belgrano,30.0,30.0,23000.0,Amoblado y equipado. Con balcón terraza.,Departamento,Alquiler
0SJO99otNUizvmkse1irwQ==,2019-05-20,-34.591445,-58.3895067,Recoleta,105.0,100.0,49900.0,EXCLUSIVO Y DIFERENTE - Recoleta,Departamento,Alquiler
iACHstlOlotNwRIV9FOWrQ==,2019-05-20,-34.628822,-58.453314,Caballito,41.0,41.0,15000.0,Departamento en alquiler Caballito dos ambientes,Departamento,Alquiler
LJR03NKqnEC4bhZpti54ww==,2019-05-20,-34.603416,-58.455752,Villa Crespo,50.0,42.0,19000.0,Alquiler de depto de 2 ambientes en Villa Crespo,Departamento,Alquiler
/SZhU7kBE820scu+PkuAKA==,2019-05-20,-34.570873,-58.481036,Villa Urquiza,54.0,40.0,14000.0,Villa Urquiza dpto 2amb con balc/terraza m/luminos,Departamento,Alquiler
P9KR7AnszQG/DhxcGpTiUA==,2019-05-20,-34.578925,-58.4940279,Villa Urquiza,38.0,31.0,10500.0,EXCELENTE DOS AMBIENTES - SIN EXPENSAS - MUY LUMINOSO,Departamento,Alquiler
QIjlveptpqcsDbC9ZpLEEw==,2019-05-20,,,Villa Urquiza,35.0,35.0,12000.0,2 ambientes V Urquiza,Departamento,Alquiler
i8sPe8thoN6LAmh2CqyIeQ==,2019-05-20,-34.56867,-58.44194,Belgrano,190.0,128.0,50000.0,PH 3 amb terraza parrilla sin expensas Belgrano,PH,Alquiler
qaKwY9q+ytJ1dDcB4IfMZw==,2019-05-20,-34.5919860682,-58.4227390195,Palermo,55.0,46.0,17500.0,Departamento de 3 ambientes en Alquiler en Palermo,Departamento,Alquiler
3ySAiwBBeCn2h/E3CkRZDQ==,2019-05-20,-34.5547924548,-58.4491830016,Belgrano,175.0,105.0,47000.0,"Departamento 175m² 3 ambientes con Plantas en OLAZABAL 1500, Capital Federal, Belgrano, por $ 47.000",Departamento,Alquiler
5Pom30gK7nPRboa4A9dKSQ==,2019-05-20,-34.599496,-58.402376,Recoleta,60.0,54.0,18000.0,DEPARTAMENTO ALQUILER 3 AMBIENTES BALVANERA,Departamento,Alquiler
ZXSTYQxcr7+vXdIGmsso8Q==,2019-05-20,-34.601665,-58.424198,Almagro,82.0,77.0,20000.0,Alquiler Departamento en Almagro Capital Federal GASCON  800,Departamento,Alquiler
jCIxbzwHKLfy0SRE/A4Y0w==,2019-05-20,-34.5909502224,-58.4171547815,Palermo,170.0,155.0,40000.0,Departamento - Palermo,Departamento,Alquiler
q1aGA5/izlVY8xGKcpOiuw==,2019-05-20,-34.612637,-58.441308,Caballito,100.0,96.0,29000.0,SEMIPISO 4 AMB C/COCHERA,Departamento,Alquiler
4FiqXweXeOXKx4OnrJvLTA==,2019-05-20,-34.5509358,-58.4536165,Nuñez,70.0,70.0,40000.0,Oficina - Nuñez,Oficina,Alquiler
CvIzA2zKoaDSLmSScxlN5Q==,2019-01-05,-34.571462,-58.434237,Belgrano,33.0,33.0,14000.0,ALQUILER OFICINA AL FRENTE EN CAÑITAS,Oficina,Alquiler
Q4rbixh0Hm5ebi9V7/BQlg==,2019-01-05,-34.5505119,-58.4687649,Nuñez,45.0,40.0,14000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
eqIQCfHIrZyy7rRptOv/Qw==,2019-01-05,-34.5814416,-58.4053187,Palermo,150.0,140.0,50000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
khaTibdf0xjI25sTbXjRxQ==,2019-01-05,-34.569135,-58.443038,Belgrano,89.0,81.0,23000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
ylgy7v/Wh2TDQqOhi5QdKw==,2019-01-05,-34.6177266,-58.4491534,Caballito,33.0,36.0,11500.0,"Monoambiente divisible balcón, c/cochera en Caballito Norte",Departamento,Alquiler
NmMOvsyVFjNKlM1MOmmxYg==,2019-01-05,-34.57114792,-58.42329788,Villa Urquiza,36.0,30.0,10500.0,Avalos  2100 4°  - $ 10.500 - Departamento Alquiler,Departamento,Alquiler
lYV3gWut2b00ekAH/Vkz3A==,2019-01-05,-34.5956241,-58.4389446,Palermo,120.0,120.0,60000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
IM/A53KSdDc+ETycqO0ImQ==,2019-01-05,-34.581821,-58.437048,Palermo,35.0,35.0,31000.0,Local - Palermo,Local comercial,Alquiler
sm32OKBtL0qlImdtRd9hXg==,2019-01-05,-34.5956241,-58.4389446,Villa Crespo,60.0,60.0,60000.0,LOCAL EN ALQUILER,Local comercial,Alquiler
MSJXVGts9SN2CF5LphUL9A==,2019-01-05,-34.6110583,-58.4201892,Almagro,50.0,46.0,12000.0,Departamento - Almagro,Departamento,Alquiler
1EeFvB6uFrsvELdVVbOf1A==,2019-01-05,-34.5620844,-58.4566864,Belgrano,54.0,30.0,14000.0,Departamento - Belgrano,Departamento,Alquiler
Tw0LzLNl3ZMqobXI+oG3mQ==,2019-01-05,-34.5644774,-58.4562135,Belgrano,46.0,41.0,15900.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
6ItYazWHR75F1RfqMwzLpQ==,2019-01-05,-34.5753621,-58.4394965,Belgrano,40.0,40.0,15000.0,Departamento - Belgrano C,Departamento,Alquiler
rGCsuNF3zNQwaVpwfnmogA==,2019-01-05,-34.5644774,-58.4562135,Belgrano,46.0,42.0,15000.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
VJwJ7ercYG4ram6GQuuhqQ==,2019-01-05,-34.5644774,-58.4562135,Belgrano,34.0,27.0,11800.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
5zNcqUctBTlnS7smGqrBig==,2019-01-05,-34.5644774,-58.4562135,Belgrano,38.0,30.0,14500.0,DEPARTAMENTO EN ALQUILER,Departamento,Alquiler
VX0m+WS1teKQ+wJCg0sN1g==,2019-01-05,-34.5919411469,-58.4071490341,Recoleta,42.0,37.0,18000.0,"Hermoso monoambiente al frente, Santa Fe esq Agüero. Amenities. Recoleta",Departamento,Alquiler
XEsqlCWP/aXqAF77ljd6Ag==,2019-01-05,-34.6161252,-58.430019,Caballito,39.0,34.0,10500.0,Monoambiente apto profesional en excelente ubicación - Caballito,Departamento,Alquiler
Vyaw6skK7ipNsKuXg38bMA==,2019-01-05,-34.572504,-58.486001,Villa Urquiza,32.0,32.0,14000.0,Alquiler Monoambiente con balcón - Villa Urquiza,Departamento,Alquiler
4f9FHoiI1bIQfvGE7YiQpA==,2019-01-05,-34.5835,-58.421299,Palermo,35.0,35.0,18000.0,Alquiler Local en Palermo Capital Federal Guemes 4300,Local comercial,Alquiler
iT0eeKvkfhNzhYnKOw/3+A==,2019-01-05,-34.5488293,-58.4685345,Nuñez,50.0,50.0,15800.0,PH - Nuñez,PH,Alquiler
0+RNQZzY/PNq1aRj/3IFMQ==,2019-01-05,-34.5488293,-58.4685345,Nuñez,50.0,50.0,15800.0,PH - Nuñez,PH,Alquiler
bygxsKjEq1DQvqGRikwtjA==,2019-01-05,-34.566901,-58.43773,Palermo,43.0,40.0,17000.0,Alquiler 2 Ambientes con cochera en Cañitas,Departamento,Alquiler
tQ98Y2Py8v3E+YEpevaxLg==,2019-01-05,-34.579778,-58.433455,Palermo,50.0,45.0,14500.0,ALQUILER DEPTO 2 AMB - PALERMO HOLLYWOOD,Departamento,Alquiler
q7sDk/XF0CchRUDEkGbphw==,2019-01-05,-34.5682558,-58.4354282,Palermo,40.0,38.0,15000.0,Departamento de 2 ambientes amoblado en Las Cañitas,Departamento,Alquiler
pzteKIVOH1scAJBQf49/1w==,2019-01-05,-34.570387,-58.433645,Palermo,38.0,36.0,17000.0,Alquiler departamento 2 ambientes amoblado.,Departamento,Alquiler
hwPBIWDCTSvGH+X+TaxIaA==,2019-01-05,-34.5754242088,-58.4396542075,Belgrano,51.0,42.0,15000.0,Gran Oportunidad de departamento c/cochera fija!!!,Departamento,Alquiler
4WJoyjT44V0LD2gIzNa52Q==,2019-01-05,-34.5742806,-58.4428358,Belgrano,45.0,40.0,17500.0,D'Odorico Propiedades -,Departamento,Alquiler
VYt5PjyPSHsG7bryq1vxIg==,2019-01-05,-34.557254,-58.445597,Belgrano,50.0,44.0,29000.0,Departamento - Belgrano Chico,Departamento,Alquiler
rX/AVBO3zLI3EjcSUMmsFA==,2019-01-05,-34.5742806,-58.4428358,Belgrano,45.0,40.0,17500.0,D'Odorico Propiedades -,Departamento,Alquiler
B6U+1PZOa2uaCRu+1UKaHw==,2019-01-05,-34.5623548,-58.4439418,Belgrano,55.0,50.0,14000.0,Departamento en Alquiler sobre Luis Maria Campos al 1500 - Belgrano - 2 Ambientes,Departamento,Alquiler
PozqZY8DZtPruabOK3ZpEg==,2019-01-05,-34.5898928,-58.393909,Recoleta,47.0,32.0,18000.0,Departamento - Recoleta,Departamento,Alquiler
gwocMqUGuhezpYgfFO0jDg==,2019-01-05,-34.5931411,-58.3970063,Recoleta,71.0,71.0,23000.0,RESERVADO - Junin 1300 - Totalmente amoblado y equipado,Departamento,Alquiler
oXpb7j0min/klUgf6HXAiw==,2019-01-05,-34.6106526,-58.4421132,Caballito,50.0,47.0,17000.0,Hermoso 2 amb con Cochera - A Estrenar -  Caballito,Departamento,Alquiler
Nr1aMVKW0Xy9/EtlV70tJw==,2019-01-05,-34.6106526,-58.4421132,Caballito,50.0,47.0,14500.0,Hermoso 2 amb  - A Estrenar -  Caballito,Departamento,Alquiler
Kj4ZlQIAcpwbGokJu49pQQ==,2019-01-05,-34.62045288,-58.44126511,Caballito,73.0,70.0,18000.0,Av. Rivadavia  5400 10°  - $ 18.000 - Departamento Alquiler,Departamento,Alquiler
yM3UZ3LR43gVmJtAdtDGqQ==,2019-01-05,-34.616853,-58.429643,Caballito,38.0,38.0,11000.0,ALQUILER DEPARTAMENTO 2 AMBIENTES CABALLITO SUBTE,Departamento,Alquiler
MIYyeFFJfPz+XmElEdm1tw==,2019-01-05,-34.5911263,-58.4084724,Barrio Norte,48.0,48.0,14000.0,Departamento - Barrio Norte,Departamento,Alquiler
